,__type,ReleaseID,Date,FileDate,D0,D1,D2,D3,D4,None,Entidad
212,DroughtMonitorSite.code.NadmData,13,2003-11-30,20031130,0.0,0.0,0.0,0.0,0.0,100.0,Aguascalientes
213,DroughtMonitorSite.code.NadmData,12,2003-10-31,20031031,0.0,0.0,0.0,0.0,0.0,100.0,Aguascalientes
214,DroughtMonitorSite.code.NadmData,11,2003-09-30,20030930,0.0,0.0,0.0,0.0,0.0,100.0,Aguascalientes
215,DroughtMonitorSite.code.NadmData,10,2003-08-31,20030831,0.0,0.0,0.0,0.0,0.0,0.0,Aguascalientes
216,DroughtMonitorSite.code.NadmData,9,2003-07-31,20030731,0.0,0.0,0.0,0.0,0.0,100.0,Aguascalientes
217,DroughtMonitorSite.code.NadmData,8,2003-06-30,20030630,0.0,0.0,0.0,0.0,0.0,100.0,Aguascalientes
218,DroughtMonitorSite.code.NadmData,7,2003-05-31,20030531,0.0,0.0,0.0,0.0,0.0,100.0,Aguascalientes
219,DroughtMonitorSite.code.NadmData,6,2003-04-30,20030430,0.0,0.0,0.0,0.0,0.0,100.0,Aguascalientes
220,DroughtMonitorSite.code.NadmData,5,2003-03-31,20030331,0.0,0.0,0.0,0.0,0.0,100.0,Aguascalientes
221,DroughtMonitorSite.code.NadmData,4,2003-02-28,20030228,0.0,0.0,0.0,0.0,0.0,100.0,Aguascalientes
222,DroughtMonitorSite.code.NadmData,3,2003-01-31,20030131,0.0,0.0,0.0,0.0,0.0,100.0,Aguascalientes
223,DroughtMonitorSite.code.NadmData,2,2002-12-31,20021231,0.0,0.0,0.0,0.0,0.0,100.0,Aguascalientes
224,DroughtMonitorSite.code.NadmData,1,2002-11-30,20021130,0.0,0.0,0.0,0.0,0.0,100.0,Aguascalientes
0,DroughtMonitorSite.code.NadmData,225,2021-07-31,20210731,23.19,55.49,20.89,0.0,0.0,0.43,Baja California
1,DroughtMonitorSite.code.NadmData,224,2021-06-30,20210630,0.43,48.43,51.14,0.0,0.0,0.0,Baja California
2,DroughtMonitorSite.code.NadmData,223,2021-05-31,20210531,1.18,79.31,19.51,0.0,0.0,0.0,Baja California
3,DroughtMonitorSite.code.NadmData,222,2021-04-30,20210430,65.61,29.55,4.84,0.0,0.0,0.0,Baja California
4,DroughtMonitorSite.code.NadmData,221,2021-03-31,20210331,87.49,12.08,0.0,0.0,0.0,0.43,Baja California
5,DroughtMonitorSite.code.NadmData,220,2021-02-28,20210228,83.17,3.11,0.0,0.0,0.0,13.72,Baja California
6,DroughtMonitorSite.code.NadmData,219,2021-01-31,20210131,83.08,3.2,0.0,0.0,0.0,13.72,Baja California
7,DroughtMonitorSite.code.NadmData,218,2020-12-31,20201231,59.13,5.96,1.93,0.0,0.0,32.98,Baja California
8,DroughtMonitorSite.code.NadmData,217,2020-11-30,20201130,33.06,7.38,0.47,0.0,0.0,59.09,Baja California
9,DroughtMonitorSite.code.NadmData,216,2020-10-31,20201031,33.22,7.84,0.0,0.0,0.0,58.94,Baja California
10,DroughtMonitorSite.code.NadmData,215,2020-09-30,20200930,33.16,7.9,0.0,0.0,0.0,58.94,Baja California
11,DroughtMonitorSite.code.NadmData,214,2020-08-31,20200831,31.2,0.0,0.0,0.0,0.0,68.8,Baja California
12,DroughtMonitorSite.code.NadmData,213,2020-07-31,20200731,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
13,DroughtMonitorSite.code.NadmData,212,2020-06-30,20200630,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
14,DroughtMonitorSite.code.NadmData,211,2020-05-31,20200531,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
15,DroughtMonitorSite.code.NadmData,210,2020-04-30,20200430,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
16,DroughtMonitorSite.code.NadmData,209,2020-03-31,20200331,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
17,DroughtMonitorSite.code.NadmData,208,2020-02-29,20200229,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
18,DroughtMonitorSite.code.NadmData,207,2020-01-31,20200131,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
19,DroughtMonitorSite.code.NadmData,206,2019-12-31,20191231,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
20,DroughtMonitorSite.code.NadmData,205,2019-11-30,20191130,8.23,0.0,0.0,0.0,0.0,91.77,Baja California
21,DroughtMonitorSite.code.NadmData,204,2019-10-31,20191031,15.41,1.56,0.0,0.0,0.0,83.04,Baja California
22,DroughtMonitorSite.code.NadmData,203,2019-09-30,20190930,5.79,0.56,0.0,0.0,0.0,93.65,Baja California
23,DroughtMonitorSite.code.NadmData,202,2019-08-31,20190831,10.4,0.0,0.0,0.0,0.0,89.6,Baja California
24,DroughtMonitorSite.code.NadmData,201,2019-07-31,20190731,2.87,0.0,0.0,0.0,0.0,97.13,Baja California
25,DroughtMonitorSite.code.NadmData,200,2019-06-30,20190630,2.93,0.0,0.0,0.0,0.0,97.07,Baja California
26,DroughtMonitorSite.code.NadmData,199,2019-05-31,20190531,3.01,0.0,0.0,0.0,0.0,96.99,Baja California
27,DroughtMonitorSite.code.NadmData,198,2019-04-30,20190430,6.2,0.0,0.0,0.0,0.0,93.8,Baja California
28,DroughtMonitorSite.code.NadmData,197,2019-03-31,20190331,6.15,0.0,0.0,0.0,0.0,93.85,Baja California
29,DroughtMonitorSite.code.NadmData,196,2019-02-28,20190228,10.52,0.0,0.0,0.0,0.0,89.48,Baja California
30,DroughtMonitorSite.code.NadmData,195,2019-01-31,20190131,6.14,8.79,0.0,0.0,0.0,85.07,Baja California
31,DroughtMonitorSite.code.NadmData,194,2018-12-31,20181231,5.68,7.05,2.19,0.0,0.0,85.07,Baja California
32,DroughtMonitorSite.code.NadmData,193,2018-11-30,20181130,7.46,7.4,11.89,3.92,0.0,69.32,Baja California
33,DroughtMonitorSite.code.NadmData,192,2018-10-31,20181031,7.36,6.82,12.38,4.11,0.0,69.32,Baja California
34,DroughtMonitorSite.code.NadmData,191,2018-09-30,20180930,10.28,7.06,11.14,5.48,0.0,66.04,Baja California
35,DroughtMonitorSite.code.NadmData,190,2018-08-31,20180831,22.03,13.33,17.35,5.55,0.0,41.74,Baja California
36,DroughtMonitorSite.code.NadmData,189,2018-07-31,20180731,22.03,13.33,17.35,5.55,0.0,41.74,Baja California
37,DroughtMonitorSite.code.NadmData,188,2018-06-30,20180630,27.66,26.04,29.37,5.55,0.0,11.37,Baja California
38,DroughtMonitorSite.code.NadmData,187,2018-05-31,20180531,19.27,26.09,29.37,5.55,0.0,19.72,Baja California
39,DroughtMonitorSite.code.NadmData,186,2018-04-30,20180430,19.27,39.46,16.0,5.55,0.0,19.72,Baja California
40,DroughtMonitorSite.code.NadmData,185,2018-03-31,20180331,35.6,23.12,18.88,2.67,0.0,19.73,Baja California
41,DroughtMonitorSite.code.NadmData,184,2018-02-28,20180228,35.28,36.27,0.0,0.0,0.0,28.45,Baja California
42,DroughtMonitorSite.code.NadmData,183,2018-01-31,20180131,13.73,36.3,0.0,0.0,0.0,49.97,Baja California
43,DroughtMonitorSite.code.NadmData,182,2017-12-31,20171231,36.83,13.2,0.0,0.0,0.0,49.97,Baja California
44,DroughtMonitorSite.code.NadmData,181,2017-11-30,20171130,33.53,16.53,0.0,0.0,0.0,49.94,Baja California
45,DroughtMonitorSite.code.NadmData,180,2017-10-31,20171031,42.38,7.68,0.0,0.0,0.0,49.94,Baja California
46,DroughtMonitorSite.code.NadmData,179,2017-09-30,20170930,11.7,7.28,0.0,0.0,0.0,81.02,Baja California
47,DroughtMonitorSite.code.NadmData,178,2017-08-31,20170831,4.35,2.38,0.0,0.0,0.0,93.27,Baja California
48,DroughtMonitorSite.code.NadmData,177,2017-07-31,20170731,4.35,1.34,1.04,0.0,0.0,93.27,Baja California
49,DroughtMonitorSite.code.NadmData,176,2017-06-30,20170630,4.98,1.35,1.04,0.0,0.0,92.63,Baja California
50,DroughtMonitorSite.code.NadmData,175,2017-05-31,20170531,5.19,1.35,1.04,0.0,0.0,92.42,Baja California
51,DroughtMonitorSite.code.NadmData,174,2017-04-30,20170430,7.27,2.58,0.71,0.0,0.0,89.44,Baja California
52,DroughtMonitorSite.code.NadmData,173,2017-03-31,20170331,2.74,2.09,1.22,0.0,0.0,93.95,Baja California
53,DroughtMonitorSite.code.NadmData,172,2017-02-28,20170228,6.15,2.61,3.3,0.0,0.0,87.94,Baja California
54,DroughtMonitorSite.code.NadmData,171,2017-01-31,20170131,18.33,15.15,7.13,0.0,0.0,59.39,Baja California
55,DroughtMonitorSite.code.NadmData,170,2016-12-31,20161231,23.04,15.75,24.17,1.89,0.0,35.16,Baja California
56,DroughtMonitorSite.code.NadmData,169,2016-11-30,20161130,23.02,15.75,21.59,4.46,0.0,35.17,Baja California
57,DroughtMonitorSite.code.NadmData,168,2016-10-31,20161031,22.93,15.84,21.59,4.46,0.0,35.17,Baja California
58,DroughtMonitorSite.code.NadmData,167,2016-09-30,20160930,22.93,15.84,21.59,4.46,0.0,35.17,Baja California
59,DroughtMonitorSite.code.NadmData,166,2016-08-31,20160831,30.76,16.87,21.92,4.93,0.0,25.52,Baja California
60,DroughtMonitorSite.code.NadmData,165,2016-07-31,20160731,30.81,16.85,21.92,4.93,0.0,25.49,Baja California
61,DroughtMonitorSite.code.NadmData,164,2016-06-30,20160630,42.13,23.92,21.92,4.93,0.0,7.1,Baja California
62,DroughtMonitorSite.code.NadmData,163,2016-05-31,20160531,47.97,18.09,21.92,4.93,0.0,7.1,Baja California
63,DroughtMonitorSite.code.NadmData,162,2016-04-30,20160430,35.08,19.37,20.75,9.74,0.0,15.06,Baja California
64,DroughtMonitorSite.code.NadmData,161,2016-03-31,20160331,32.04,16.66,22.23,13.16,0.0,15.92,Baja California
65,DroughtMonitorSite.code.NadmData,160,2016-02-29,20160229,11.06,17.01,15.05,11.62,0.0,45.25,Baja California
66,DroughtMonitorSite.code.NadmData,159,2016-01-31,20160131,17.02,11.44,15.24,8.3,0.0,47.99,Baja California
67,DroughtMonitorSite.code.NadmData,158,2015-12-31,20151231,18.93,16.56,14.2,10.2,0.0,40.11,Baja California
68,DroughtMonitorSite.code.NadmData,157,2015-11-30,20151130,7.23,20.72,23.12,10.87,0.0,38.05,Baja California
69,DroughtMonitorSite.code.NadmData,156,2015-10-31,20151031,7.91,20.8,21.88,12.12,0.0,37.3,Baja California
70,DroughtMonitorSite.code.NadmData,155,2015-09-30,20150930,7.86,20.92,18.53,15.46,0.0,37.24,Baja California
71,DroughtMonitorSite.code.NadmData,154,2015-08-31,20150831,9.6,22.43,20.96,15.46,0.0,31.54,Baja California
72,DroughtMonitorSite.code.NadmData,153,2015-07-31,20150731,7.55,17.84,27.6,15.46,0.0,31.55,Baja California
73,DroughtMonitorSite.code.NadmData,152,2015-06-30,20150630,6.38,21.66,27.61,15.46,0.0,28.88,Baja California
74,DroughtMonitorSite.code.NadmData,151,2015-05-31,20150531,3.98,21.33,33.39,15.46,0.0,25.84,Baja California
75,DroughtMonitorSite.code.NadmData,150,2015-04-30,20150430,3.97,16.25,34.36,19.57,0.0,25.85,Baja California
76,DroughtMonitorSite.code.NadmData,149,2015-03-31,20150331,3.88,16.09,30.43,23.36,0.0,26.25,Baja California
77,DroughtMonitorSite.code.NadmData,148,2015-02-28,20150228,22.47,20.36,17.68,4.74,0.0,34.75,Baja California
78,DroughtMonitorSite.code.NadmData,147,2015-01-31,20150131,10.9,17.59,14.85,3.29,0.0,53.37,Baja California
79,DroughtMonitorSite.code.NadmData,146,2014-12-31,20141231,10.47,18.19,14.85,3.29,0.0,53.2,Baja California
80,DroughtMonitorSite.code.NadmData,145,2014-11-30,20141130,5.39,24.43,9.91,9.01,0.0,51.26,Baja California
81,DroughtMonitorSite.code.NadmData,144,2014-10-31,20141031,6.28,33.84,9.91,8.98,0.0,40.99,Baja California
82,DroughtMonitorSite.code.NadmData,143,2014-09-30,20140930,6.28,33.83,9.91,8.98,0.0,40.99,Baja California
83,DroughtMonitorSite.code.NadmData,142,2014-08-31,20140831,40.79,38.03,9.91,8.98,0.0,2.28,Baja California
84,DroughtMonitorSite.code.NadmData,141,2014-07-31,20140731,38.41,23.86,26.47,8.98,0.0,2.28,Baja California
85,DroughtMonitorSite.code.NadmData,140,2014-06-30,20140630,35.15,27.12,27.16,8.29,0.0,2.28,Baja California
86,DroughtMonitorSite.code.NadmData,139,2014-05-31,20140531,42.33,17.95,16.48,3.06,0.0,20.19,Baja California
87,DroughtMonitorSite.code.NadmData,138,2014-04-30,20140430,36.83,15.53,13.57,3.06,0.0,31.01,Baja California
88,DroughtMonitorSite.code.NadmData,137,2014-03-31,20140331,33.71,14.9,13.56,3.07,0.0,34.76,Baja California
89,DroughtMonitorSite.code.NadmData,136,2014-02-28,20140228,26.94,11.83,6.76,0.93,0.0,53.54,Baja California
90,DroughtMonitorSite.code.NadmData,135,2014-01-31,20140131,34.73,11.23,2.3,0.0,0.0,51.74,Baja California
91,DroughtMonitorSite.code.NadmData,134,2013-12-31,20131231,6.08,4.09,1.12,0.0,0.0,88.71,Baja California
92,DroughtMonitorSite.code.NadmData,133,2013-11-30,20131130,8.2,5.68,1.71,0.0,0.0,84.42,Baja California
93,DroughtMonitorSite.code.NadmData,132,2013-10-31,20131031,8.41,11.96,1.27,0.0,0.0,78.36,Baja California
94,DroughtMonitorSite.code.NadmData,131,2013-09-30,20130930,8.38,11.98,1.28,0.0,0.0,78.36,Baja California
95,DroughtMonitorSite.code.NadmData,130,2013-08-31,20130831,9.42,13.19,2.0,0.0,0.0,75.39,Baja California
96,DroughtMonitorSite.code.NadmData,129,2013-07-31,20130731,9.53,12.03,3.15,0.0,0.0,75.28,Baja California
97,DroughtMonitorSite.code.NadmData,128,2013-06-30,20130630,27.62,8.75,4.62,0.0,0.0,59.02,Baja California
98,DroughtMonitorSite.code.NadmData,127,2013-05-31,20130531,54.65,6.76,6.5,0.0,0.0,32.09,Baja California
99,DroughtMonitorSite.code.NadmData,126,2013-04-30,20130430,63.46,7.72,5.55,0.0,0.0,23.27,Baja California
100,DroughtMonitorSite.code.NadmData,125,2013-03-31,20130331,13.3,2.41,0.0,0.0,0.0,84.29,Baja California
101,DroughtMonitorSite.code.NadmData,124,2013-02-28,20130228,13.3,2.41,0.0,0.0,0.0,84.29,Baja California
102,DroughtMonitorSite.code.NadmData,123,2013-01-31,20130131,18.52,2.43,0.0,0.0,0.0,79.05,Baja California
103,DroughtMonitorSite.code.NadmData,122,2012-12-31,20121231,18.65,7.18,0.0,0.0,0.0,74.16,Baja California
104,DroughtMonitorSite.code.NadmData,121,2012-11-30,20121130,18.64,7.2,0.0,0.0,0.0,74.15,Baja California
105,DroughtMonitorSite.code.NadmData,120,2012-10-31,20121031,16.01,7.2,0.0,0.0,0.0,76.78,Baja California
106,DroughtMonitorSite.code.NadmData,119,2012-09-30,20120930,8.82,7.2,0.0,0.0,0.0,83.99,Baja California
107,DroughtMonitorSite.code.NadmData,118,2012-08-31,20120831,6.73,6.91,0.0,0.0,0.0,86.36,Baja California
108,DroughtMonitorSite.code.NadmData,117,2012-07-31,20120731,8.31,6.87,0.0,0.0,0.0,84.82,Baja California
109,DroughtMonitorSite.code.NadmData,116,2012-06-30,20120630,7.32,7.5,0.0,0.0,0.0,85.18,Baja California
110,DroughtMonitorSite.code.NadmData,115,2012-05-31,20120531,12.53,2.8,0.0,0.0,0.0,84.66,Baja California
111,DroughtMonitorSite.code.NadmData,114,2012-04-30,20120430,13.11,1.51,0.0,0.0,0.0,85.38,Baja California
112,DroughtMonitorSite.code.NadmData,113,2012-03-31,20120331,36.75,2.81,0.0,0.0,0.0,60.44,Baja California
113,DroughtMonitorSite.code.NadmData,112,2012-02-29,20120229,22.87,24.06,0.0,0.0,0.0,53.07,Baja California
114,DroughtMonitorSite.code.NadmData,111,2012-01-31,20120131,19.92,23.5,0.0,0.0,0.0,56.58,Baja California
115,DroughtMonitorSite.code.NadmData,110,2011-12-31,20111231,29.32,23.5,0.0,0.0,0.0,47.18,Baja California
116,DroughtMonitorSite.code.NadmData,109,2011-11-30,20111130,36.23,23.63,0.0,0.0,0.0,40.14,Baja California
117,DroughtMonitorSite.code.NadmData,108,2011-10-31,20111031,35.11,6.41,16.31,0.0,0.0,42.17,Baja California
118,DroughtMonitorSite.code.NadmData,107,2011-09-30,20110930,35.5,23.5,0.0,0.0,0.0,41.01,Baja California
119,DroughtMonitorSite.code.NadmData,106,2011-08-31,20110831,34.67,1.4,0.0,0.0,0.0,63.93,Baja California
120,DroughtMonitorSite.code.NadmData,105,2011-07-31,20110731,36.07,0.0,0.0,0.0,0.0,63.93,Baja California
121,DroughtMonitorSite.code.NadmData,104,2011-06-30,20110630,33.64,23.03,2.82,0.0,0.0,40.5,Baja California
122,DroughtMonitorSite.code.NadmData,103,2011-05-31,20110531,32.64,23.08,2.8,0.0,0.0,41.48,Baja California
123,DroughtMonitorSite.code.NadmData,102,2011-04-30,20110430,32.24,25.53,0.0,0.0,0.0,42.23,Baja California
124,DroughtMonitorSite.code.NadmData,101,2011-03-31,20110331,54.25,3.58,0.0,0.0,0.0,42.17,Baja California
125,DroughtMonitorSite.code.NadmData,100,2011-02-28,20110228,30.36,4.14,0.0,0.0,0.0,65.51,Baja California
126,DroughtMonitorSite.code.NadmData,99,2011-01-31,20110131,27.54,0.0,0.0,0.0,0.0,72.46,Baja California
127,DroughtMonitorSite.code.NadmData,98,2010-12-31,20101231,51.65,3.89,0.0,0.0,0.0,44.46,Baja California
128,DroughtMonitorSite.code.NadmData,97,2010-11-30,20101130,47.11,8.76,0.0,0.0,0.0,44.13,Baja California
129,DroughtMonitorSite.code.NadmData,96,2010-10-31,20101031,20.64,0.0,0.0,0.0,0.0,79.36,Baja California
130,DroughtMonitorSite.code.NadmData,95,2010-09-30,20100930,49.64,0.0,0.0,0.0,0.0,50.36,Baja California
131,DroughtMonitorSite.code.NadmData,94,2010-08-31,20100831,35.5,0.0,0.0,0.0,0.0,64.5,Baja California
132,DroughtMonitorSite.code.NadmData,93,2010-07-31,20100731,0.41,0.0,0.0,0.0,0.0,99.59,Baja California
133,DroughtMonitorSite.code.NadmData,92,2010-06-30,20100630,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
134,DroughtMonitorSite.code.NadmData,91,2010-05-31,20100531,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
135,DroughtMonitorSite.code.NadmData,90,2010-04-30,20100430,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
136,DroughtMonitorSite.code.NadmData,89,2010-03-31,20100331,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
137,DroughtMonitorSite.code.NadmData,88,2010-02-28,20100228,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
138,DroughtMonitorSite.code.NadmData,87,2010-01-31,20100131,34.46,3.75,0.0,0.0,0.0,61.79,Baja California
139,DroughtMonitorSite.code.NadmData,86,2009-12-31,20091231,24.58,40.91,0.0,0.0,0.0,34.5,Baja California
140,DroughtMonitorSite.code.NadmData,85,2009-11-30,20091130,17.8,19.27,22.07,0.0,0.0,40.86,Baja California
141,DroughtMonitorSite.code.NadmData,84,2009-10-31,20091031,13.86,6.28,32.89,0.0,0.0,46.97,Baja California
142,DroughtMonitorSite.code.NadmData,83,2009-09-30,20090930,10.7,6.89,32.89,0.0,0.0,49.51,Baja California
143,DroughtMonitorSite.code.NadmData,82,2009-08-31,20090831,2.35,49.81,47.41,0.0,0.0,0.43,Baja California
144,DroughtMonitorSite.code.NadmData,81,2009-07-31,20090731,20.8,31.26,46.76,0.0,0.0,1.18,Baja California
145,DroughtMonitorSite.code.NadmData,80,2009-06-30,20090630,9.94,40.26,39.61,0.0,0.0,10.19,Baja California
146,DroughtMonitorSite.code.NadmData,79,2009-05-31,20090531,9.43,39.97,39.61,0.0,0.0,10.99,Baja California
147,DroughtMonitorSite.code.NadmData,78,2009-04-30,20090430,17.43,55.93,15.45,0.0,0.0,11.19,Baja California
148,DroughtMonitorSite.code.NadmData,77,2009-03-31,20090331,22.59,50.35,15.45,0.0,0.0,11.61,Baja California
149,DroughtMonitorSite.code.NadmData,76,2009-02-28,20090228,19.3,36.64,43.63,0.0,0.0,0.43,Baja California
150,DroughtMonitorSite.code.NadmData,75,2009-01-31,20090131,19.15,36.79,43.63,0.0,0.0,0.43,Baja California
151,DroughtMonitorSite.code.NadmData,74,2008-12-31,20081231,18.83,41.26,39.48,0.0,0.0,0.43,Baja California
152,DroughtMonitorSite.code.NadmData,73,2008-11-30,20081130,11.49,39.94,48.13,0.0,0.0,0.43,Baja California
153,DroughtMonitorSite.code.NadmData,72,2008-10-31,20081031,9.29,43.91,46.36,0.0,0.0,0.43,Baja California
154,DroughtMonitorSite.code.NadmData,71,2008-09-30,20080930,20.7,43.57,34.51,0.0,0.0,1.23,Baja California
155,DroughtMonitorSite.code.NadmData,70,2008-08-31,20080831,29.69,68.25,0.0,0.0,0.0,2.07,Baja California
156,DroughtMonitorSite.code.NadmData,69,2008-07-31,20080731,0.02,97.06,2.48,0.0,0.0,0.43,Baja California
157,DroughtMonitorSite.code.NadmData,68,2008-06-30,20080630,0.0,97.09,2.48,0.0,0.0,0.43,Baja California
158,DroughtMonitorSite.code.NadmData,67,2008-05-31,20080531,5.56,94.01,0.0,0.0,0.0,0.43,Baja California
159,DroughtMonitorSite.code.NadmData,66,2008-04-30,20080430,11.21,87.65,0.0,0.0,0.0,1.14,Baja California
160,DroughtMonitorSite.code.NadmData,65,2008-03-31,20080331,7.44,87.92,0.0,0.0,0.0,4.64,Baja California
161,DroughtMonitorSite.code.NadmData,64,2008-02-29,20080229,5.41,66.4,22.89,0.0,0.0,5.3,Baja California
162,DroughtMonitorSite.code.NadmData,63,2008-01-31,20080131,1.73,88.14,7.3,0.0,0.0,2.83,Baja California
163,DroughtMonitorSite.code.NadmData,62,2007-12-31,20071231,0.0,33.49,65.02,0.0,0.0,1.51,Baja California
164,DroughtMonitorSite.code.NadmData,61,2007-11-30,20071130,9.48,8.7,78.99,0.0,0.0,2.83,Baja California
165,DroughtMonitorSite.code.NadmData,60,2007-10-31,20071031,0.0,7.94,9.8,81.13,0.0,1.14,Baja California
166,DroughtMonitorSite.code.NadmData,59,2007-09-30,20070930,8.1,6.99,16.43,68.49,0.0,0.0,Baja California
167,DroughtMonitorSite.code.NadmData,58,2007-08-31,20070831,0.0,19.76,7.41,72.4,0.0,0.43,Baja California
168,DroughtMonitorSite.code.NadmData,57,2007-07-31,20070731,99.98,17.89,5.49,53.46,22.73,0.0,Baja California
169,DroughtMonitorSite.code.NadmData,56,2007-06-30,20070630,0.0,40.36,8.69,50.52,0.0,0.43,Baja California
170,DroughtMonitorSite.code.NadmData,55,2007-05-31,20070531,0.73,42.31,19.4,37.14,0.0,0.43,Baja California
171,DroughtMonitorSite.code.NadmData,54,2007-04-30,20070430,0.43,13.02,71.04,15.51,0.0,0.0,Baja California
172,DroughtMonitorSite.code.NadmData,53,2007-03-31,20070331,0.0,62.66,35.17,1.74,0.0,0.43,Baja California
173,DroughtMonitorSite.code.NadmData,52,2007-02-28,20070228,0.55,36.84,62.18,0.0,0.0,0.43,Baja California
174,DroughtMonitorSite.code.NadmData,51,2007-01-31,20070131,0.0,22.55,76.31,0.0,0.0,1.14,Baja California
175,DroughtMonitorSite.code.NadmData,50,2006-12-31,20061231,6.36,90.13,0.0,0.0,0.0,3.51,Baja California
176,DroughtMonitorSite.code.NadmData,49,2006-11-30,20061130,25.74,46.4,13.92,0.0,0.0,13.93,Baja California
177,DroughtMonitorSite.code.NadmData,48,2006-10-31,20061031,21.11,36.88,0.0,0.0,0.0,42.01,Baja California
178,DroughtMonitorSite.code.NadmData,47,2006-09-30,20060930,44.56,0.04,0.0,0.0,0.0,55.4,Baja California
179,DroughtMonitorSite.code.NadmData,46,2006-08-31,20060831,62.6,15.61,0.0,0.0,0.0,21.8,Baja California
180,DroughtMonitorSite.code.NadmData,45,2006-07-31,20060731,7.97,1.18,0.0,0.0,0.0,90.84,Baja California
181,DroughtMonitorSite.code.NadmData,44,2006-06-30,20060630,23.87,0.0,0.0,0.0,0.0,76.13,Baja California
182,DroughtMonitorSite.code.NadmData,43,2006-05-31,20060531,55.03,25.14,0.0,0.0,0.0,19.84,Baja California
183,DroughtMonitorSite.code.NadmData,42,2006-04-30,20060430,86.58,0.0,0.0,0.0,0.0,13.42,Baja California
184,DroughtMonitorSite.code.NadmData,41,2006-03-31,20060331,92.55,0.0,0.0,0.0,0.0,7.45,Baja California
185,DroughtMonitorSite.code.NadmData,40,2006-02-28,20060228,98.86,0.0,0.0,0.0,0.0,1.14,Baja California
186,DroughtMonitorSite.code.NadmData,39,2006-01-31,20060131,98.86,0.0,0.0,0.0,0.0,1.14,Baja California
187,DroughtMonitorSite.code.NadmData,38,2005-12-31,20051231,14.66,0.0,0.0,0.0,0.0,85.34,Baja California
188,DroughtMonitorSite.code.NadmData,37,2005-11-30,20051130,0.01,0.0,0.0,0.0,0.0,99.99,Baja California
189,DroughtMonitorSite.code.NadmData,36,2005-10-31,20051031,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
190,DroughtMonitorSite.code.NadmData,35,2005-09-30,20050930,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
191,DroughtMonitorSite.code.NadmData,34,2005-08-31,20050831,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
192,DroughtMonitorSite.code.NadmData,33,2005-07-31,20050731,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
193,DroughtMonitorSite.code.NadmData,32,2005-06-30,20050630,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
194,DroughtMonitorSite.code.NadmData,31,2005-05-31,20050531,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
195,DroughtMonitorSite.code.NadmData,30,2005-04-30,20050430,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
196,DroughtMonitorSite.code.NadmData,29,2005-03-31,20050331,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
197,DroughtMonitorSite.code.NadmData,28,2005-02-28,20050228,0.0,0.0,0.0,0.0,0.0,100.0,Baja California
198,DroughtMonitorSite.code.NadmData,27,2005-01-31,20050131,2.46,0.89,0.0,0.0,0.0,96.65,Baja California
199,DroughtMonitorSite.code.NadmData,26,2004-12-31,20041231,28.29,6.27,4.18,0.0,0.0,61.26,Baja California
200,DroughtMonitorSite.code.NadmData,25,2004-11-30,20041130,29.92,7.93,3.91,0.0,0.0,58.25,Baja California
201,DroughtMonitorSite.code.NadmData,24,2004-10-31,20041031,30.88,6.22,6.85,0.0,0.0,56.04,Baja California
202,DroughtMonitorSite.code.NadmData,23,2004-09-30,20040930,23.63,20.17,9.27,0.0,0.0,46.94,Baja California
203,DroughtMonitorSite.code.NadmData,22,2004-08-31,20040831,55.85,30.95,12.2,0.0,0.0,1.0,Baja California
204,DroughtMonitorSite.code.NadmData,21,2004-07-31,20040731,26.96,31.09,0.0,0.0,0.0,41.95,Baja California
205,DroughtMonitorSite.code.NadmData,20,2004-06-30,20040630,31.84,29.91,0.0,0.0,0.0,38.25,Baja California
206,DroughtMonitorSite.code.NadmData,19,2004-05-31,20040531,33.85,27.78,0.0,0.0,0.0,38.37,Baja California
207,DroughtMonitorSite.code.NadmData,18,2004-04-30,20040430,35.29,27.07,0.0,0.0,0.0,37.64,Baja California
208,DroughtMonitorSite.code.NadmData,17,2004-03-31,20040331,73.86,2.01,0.0,0.0,0.0,24.13,Baja California
209,DroughtMonitorSite.code.NadmData,16,2004-02-29,20040229,0.0,0.0,0.0,0.0,0.0,0.0,Baja California
